Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
1.52000000E+02	-6.60811842E+01	-5.90295571E+01	-6.03927714E+01	-6.04207169E+01	-6.39289176E+01	-6.36515863E+01	-6.50933926E+01	
1.53000000E+02	-6.50765187E+01	-5.81872945E+01	-5.94058902E+01	-5.94067295E+01	-6.23292346E+01	-6.25465883E+01	-6.40979959E+01	
1.54000000E+02	-6.37836552E+01	-5.76068154E+01	-5.87215954E+01	-5.87132963E+01	-6.11430286E+01	-6.15394637E+01	-6.29587618E+01	
1.55000000E+02	-6.27167484E+01	-5.72239296E+01	-5.82673041E+01	-5.82592328E+01	-6.03073147E+01	-6.07705530E+01	-6.20293351E+01	
1.56000000E+02	-6.19340628E+01	-5.69878073E+01	-5.79844247E+01	-5.79834444E+01	-5.97364629E+01	-6.02254671E+01	-6.13525649E+01	
1.57000000E+02	-6.13871065E+01	-5.68566423E+01	-5.78234729E+01	-5.78350682E+01	-5.93560752E+01	-5.98601600E+01	-6.08838777E+01	
1.58000000E+02	-6.10124347E+01	-5.67980084E+01	-5.77476660E+01	-5.77746968E+01	-5.91101520E+01	-5.96272181E+01	-6.05727292E+01	
1.59000000E+02	-6.07609089E+01	-5.67835720E+01	-5.77234215E+01	-5.77693784E+01	-5.89544762E+01	-5.94870909E+01	-6.03713911E+01	
1.60000000E+02	-6.05936651E+01	-5.67913559E+01	-5.77254424E+01	-5.77930338E+01	-5.88556785E+01	-5.94079460E+01	-6.02417153E+01	
1.61000000E+02	-6.04751200E+01	-5.68037119E+01	-5.77332727E+01	-5.78243007E+01	-5.87889385E+01	-5.93626288E+01	-6.01569869E+01	
1.62000000E+02	-6.03845101E+01	-5.68086488E+01	-5.77329521E+01	-5.78475523E+01	-5.87347128E+01	-5.93328071E+01	-6.00970852E+01	
1.63000000E+02	-6.03053649E+01	-5.67978598E+01	-5.77142005E+01	-5.78532149E+01	-5.86809491E+01	-5.93056427E+01	-6.00414097E+01	
1.64000000E+02	-6.02292433E+01	-5.67675612E+01	-5.76728114E+01	-5.78358180E+01	-5.86218971E+01	-5.92740851E+01	-5.99869202E+01	
1.65000000E+02	-6.01532676E+01	-5.67185814E+01	-5.76091131E+01	-5.77953099E+01	-5.85563283E+01	-5.92356050E+01	-5.99282843E+01	
1.66000000E+02	-6.00796593E+01	-5.66531603E+01	-5.75262709E+01	-5.77343191E+01	-5.84855978E+01	-5.91932558E+01	-5.98704130E+01	
1.67000000E+02	-6.00117417E+01	-5.65763526E+01	-5.74294914E+01	-5.76579791E+01	-5.84154581E+01	-5.91511856E+01	-5.98159797E+01	
1.68000000E+02	-5.99578927E+01	-5.64943249E+01	-5.73268733E+01	-5.75743059E+01	-5.83522189E+01	-5.91173372E+01	-5.97730241E+01	
1.69000000E+02	-5.99256677E+01	-5.64134101E+01	-5.72249342E+01	-5.74911225E+01	-5.83030040E+01	-5.91008994E+01	-5.97505959E+01	
1.70000000E+02	-5.99253783E+01	-5.63401638E+01	-5.71324224E+01	-5.74157627E+01	-5.82759253E+01	-5.91101127E+01	-5.97584536E+01	
1.71000000E+02	-5.99660629E+01	-5.62815946E+01	-5.70553979E+01	-5.73566668E+01	-5.82795678E+01	-5.91555732E+01	-5.98053268E+01	
1.72000000E+02	-6.00585144E+01	-5.62429328E+01	-5.70013219E+01	-5.73209434E+01	-5.83212168E+01	-5.92459098E+01	-5.99015678E+01	
1.73000000E+02	-6.02138158E+01	-5.62292306E+01	-5.69763057E+01	-5.73157648E+01	-5.84088327E+01	-5.93923819E+01	-6.00601208E+01	
1.74000000E+02	-6.04404943E+01	-5.62456508E+01	-5.69856432E+01	-5.73460899E+01	-5.85510498E+01	-5.96053370E+01	-6.02914957E+01	
1.75000000E+02	-6.07560288E+01	-5.62965611E+01	-5.70341987E+01	-5.74184115E+01	-5.87551842E+01	-5.98962587E+01	-6.06070982E+01	
1.76000000E+02	-6.11698662E+01	-5.63853683E+01	-5.71272393E+01	-5.75380480E+01	-5.90311235E+01	-6.02799531E+01	-6.10217248E+01	
1.77000000E+02	-6.17047174E+01	-5.65170897E+01	-5.72693021E+01	-5.77109137E+01	-5.93884141E+01	-6.07726421E+01	-6.15551461E+01	
1.78000000E+02	-6.23782651E+01	-5.66950058E+01	-5.74650832E+01	-5.79423067E+01	-5.98409150E+01	-6.13968472E+01	-6.22312072E+01	
1.79000000E+02	-6.32219814E+01	-5.69234406E+01	-5.77204937E+01	-5.82393553E+01	-6.04032217E+01	-6.21832828E+01	-6.30770561E+01	
1.80000000E+02	-6.42693913E+01	-5.72074035E+01	-5.80403296E+01	-5.86094828E+01	-6.10960726E+01	-6.31755947E+01	-6.41386854E+01	
